Volume_mL,pH,Ionic_Strength,Buffer_Capacity,Component_1_Name,Component_1_pKa,Component_1_Total_Conc_M,Component_1_Initial_Form,Component_1_Counter_Ion_Charge,Component_Type,Component_Name,Concentration_M
5.999999999999995,5.887851118855903,0.20000258586929176,0.018298151361596262,phosphate,7.21,0.22000000000000003,HA,1,single,phosphate,0.22000000000000003
6.099999999999994,5.895372255302517,0.1997255287527101,0.0185367726547987,phosphate,7.21,0.22000000000000003,HA,1,single,phosphate,0.22000000000000003
6.199999999999994,5.902777089647662,0.19945000496977472,0.01877359765831035,phosphate,7.21,0.22000000000000003,HA,1,single,phosphate,0.22000000000000003
6.299999999999994,5.910069588987965,0.19917600863322302,0.019008650631618624,phosphate,7.21,0.22000000000000003,HA,1,single,phosphate,0.22000000000000003
6.399999999999993,5.917252715623784,0.19890351038419338,0.019241922912821768,phosphate,7.21,0.22000000000000003,HA,1,single,phosphate,0.22000000000000003
6.499999999999993,5.924330249045787,0.19863250890197542,0.019473444403501034,phosphate,7.21,0.22000000000000003,HA,1,single,phosphate,0.22000000000000003
6.5999999999999925,5.931305291223627,0.1983629880906314,0.01970322416499127,phosphate,7.21,0.22000000000000003,HA,1,single,phosphate,0.22000000000000003
6.699999999999992,5.938181226426917,0.1980949446198364,0.019931288540022987,phosphate,7.21,0.22000000000000003,HA,1,single,phosphate,0.22000000000000003
6.799999999999992,5.944960399088626,0.19782834837264696,0.020157626610737767,phosphate,7.21,0.22000000000000003,HA,1,single,phosphate,0.22000000000000003
6.8999999999999915,5.951646124112867,0.19756320219685083,0.02038227255889909,phosphate,7.21,0.22000000000000003,HA,1,single,phosphate,0.22000000000000003
6.999999999999991,5.958240957292742,0.1972994900140298,0.020605234159600555,phosphate,7.21,0.22000000000000003,HA,1,single,phosphate,0.22000000000000003
7.099999999999991,5.96474748177877,0.19703720012606107,0.020826524900267013,phosphate,7.21,0.22000000000000003,HA,1,single,phosphate,0.22000000000000003
7.19999999999999,5.971168168833659,0.1967763208478927,0.021046157969549225,phosphate,7.21,0.22000000000000003,HA,1,single,phosphate,0.22000000000000003
7.29999999999999,5.977505379343295,0.19651684035750877,0.021264146058310396,phosphate,7.21,0.22000000000000003,HA,1,single,phosphate,0.22000000000000003
7.39999999999999,5.983761360470867,0.19625874639379587,0.021480500955533995,phosphate,7.21,0.22000000000000003,HA,1,single,phosphate,0.22000000000000003
7.499999999999989,5.989938658343049,0.19600203950325634,0.021695251562886812,phosphate,7.21,0.22000000000000003,HA,1,single,phosphate,0.22000000000000003
7.599999999999989,5.996038773390925,0.19574668926747568,0.0219083843608751,phosphate,7.21,0.22000000000000003,HA,1,single,phosphate,0.22000000000000003
7.699999999999989,6.002064088062348,0.1954926966500264,0.02211992822130141,phosphate,7.21,0.22000000000000003,HA,1,single,phosphate,0.22000000000000003
7.799999999999988,6.008016467730768,0.1952400484736558,0.022329892494223704,phosphate,7.21,0.22000000000000003,HA,1,single,phosphate,0.22000000000000003
7.899999999999988,6.0138977773649795,0.19498873407487322,0.02253828965827042,phosphate,7.21,0.22000000000000003,HA,1,single,phosphate,0.22000000000000003
7.999999999999988,6.019709811621424,0.19473874290362703,0.022745132062112143,phosphate,7.21,0.22000000000000003,HA,1,single,phosphate,0.22000000000000003
8.099999999999987,6.025454298329882,0.1944900645215583,0.022950431925831433,phosphate,7.21,0.22000000000000003,HA,1,single,phosphate,0.22000000000000003
8.199999999999987,6.031132901772898,0.19424268860054222,0.023154201342622555,phosphate,7.21,0.22000000000000003,HA,1,single,phosphate,0.22000000000000003
8.299999999999986,6.036747225764787,0.19399660492119314,0.023356452280384285,phosphate,7.21,0.22000000000000003,HA,1,single,phosphate,0.22000000000000003
8.399999999999986,6.042298816546399,0.1937518033713955,0.023557196583290144,phosphate,7.21,0.22000000000000003,HA,1,single,phosphate,0.22000000000000003
8.499999999999986,6.047789165508783,0.1935082739448644,0.023756445973341964,phosphate,7.21,0.22000000000000003,HA,1,single,phosphate,0.22000000000000003
8.599999999999985,6.053219711757663,0.1932660067397297,0.02395421205190069,phosphate,7.21,0.22000000000000003,HA,1,single,phosphate,0.22000000000000003
8.699999999999985,6.058591844529835,0.19302499195714715,0.024150506301199776,phosphate,7.21,0.22000000000000003,HA,1,single,phosphate,0.22000000000000003
8.799999999999985,6.06390690547158,0.19278521989993358,0.024345340085837663,phosphate,7.21,0.22000000000000003,HA,1,single,phosphate,0.22000000000000003
8.899999999999984,6.069166190788447,0.19254668097122551,0.024538724654250586,phosphate,7.21,0.22000000000000003,HA,1,single,phosphate,0.22000000000000003
8.999999999999984,6.074370953275018,0.19230936567316131,0.024730671140164938,phosphate,7.21,0.22000000000000003,HA,1,single,phosphate,0.22000000000000003
9.099999999999984,6.079522399043003,0.19207326441137523,0.024921190307296812,phosphate,7.21,0.22000000000000003,HA,1,single,phosphate,0.22000000000000003
9.199999999999983,6.084621710946699,0.19183836830129278,0.025110293618701582,phosphate,7.21,0.22000000000000003,HA,1,single,phosphate,0.22000000000000003
9.299999999999983,6.08967001652011,0.19160466790695393,0.025297991571354844,phosphate,7.21,0.22000000000000003,HA,1,single,phosphate,0.22000000000000003
9.399999999999983,6.094668413068208,0.1913721541133469,0.025484294853749048,phosphate,7.21,0.22000000000000003,HA,1,single,phosphate,0.22000000000000003
9.499999999999982,6.099617963096611,0.19114081789837728,0.025669214046878733,phosphate,7.21,0.22000000000000003,HA,1,single,phosphate,0.22000000000000003
9.599999999999982,6.104519695767918,0.1909106503316536,0.02585275962554491,phosphate,7.21,0.22000000000000003,HA,1,single,phosphate,0.22000000000000003
9.699999999999982,6.1093746082824385,0.19068164257328463,0.0260349419596316,phosphate,7.21,0.22000000000000003,HA,1,single,phosphate,0.22000000000000003
9.799999999999981,6.1141836671881125,0.19045378587269446,0.026215771315362298,phosphate,7.21,0.22000000000000003,HA,1,single,phosphate,0.22000000000000003
9.89999999999998,6.118947809623906,0.1902270715674529,0.026395257856535556,phosphate,7.21,0.22000000000000003,HA,1,single,phosphate,0.22000000000000003
9.99999999999998,6.123667944500819,0.19000149108212738,0.026573411645745854,phosphate,7.21,0.22000000000000003,HA,1,single,phosphate,0.22000000000000003
10.09999999999998,6.128344953624232,0.18977703592715506,0.026750242645591883,phosphate,7.21,0.22000000000000003,HA,1,single,phosphate,0.22000000000000003
10.19999999999998,6.1329796927611095,0.189553697697737,0.026925760719872918,phosphate,7.21,0.22000000000000003,HA,1,single,phosphate,0.22000000000000003
10.29999999999998,6.137572992655276,0.18933146807275386,0.027099975634774884,phosphate,7.21,0.22000000000000003,HA,1,single,phosphate,0.22000000000000003
10.399999999999979,6.142125659993827,0.18911033881370531,0.02727289706004753,phosphate,7.21,0.22000000000000003,HA,1,single,phosphate,0.22000000000000003
10.499999999999979,6.146638590648909,0.18889030639269241,0.027444540538861056,phosphate,7.21,0.22000000000000003,HA,1,single,phosphate,0.22000000000000003
10.599999999999978,6.151112470187158,0.18867135967941406,0.027614911588644188,phosphate,7.21,0.22000000000000003,HA,1,single,phosphate,0.22000000000000003
10.699999999999978,6.155547347247767,0.188453461864854,0.02778398256907405,phosphate,7.21,0.22000000000000003,HA,1,single,phosphate,0.22000000000000003
10.799999999999978,6.159945182836998,0.1882366566569461,0.02795182917278236,phosphate,7.21,0.22000000000000003,HA,1,single,phosphate,0.22000000000000003
10.899999999999977,6.164306066459799,0.18802091090731773,0.028118428037848767,phosphate,7.21,0.22000000000000003,HA,1,single,phosphate,0.22000000000000003
10.999999999999977,6.16863068311862,0.18780621703719855,0.028283788522532625,phosphate,7.21,0.22000000000000003,HA,1,single,phosphate,0.22000000000000003
11.099999999999977,6.172919698859121,0.18759256752677383,0.028447919873455147,phosphate,7.21,0.22000000000000003,HA,1,single,phosphate,0.22000000000000003
11.199999999999976,6.177173761351806,0.18737995491010795,0.02861083122157684,phosphate,7.21,0.22000000000000003,HA,1,single,phosphate,0.22000000000000003
11.299999999999976,6.181393500482059,0.1871683717716138,0.02877253158016504,phosphate,7.21,0.22000000000000003,HA,1,single,phosphate,0.22000000000000003
11.399999999999975,6.185579528949791,0.186957810744119,0.028933029844790303,phosphate,7.21,0.22000000000000003,HA,1,single,phosphate,0.22000000000000003
11.499999999999975,6.1897324428779426,0.1867482645084958,0.029092334795287226,phosphate,7.21,0.22000000000000003,HA,1,single,phosphate,0.22000000000000003
11.599999999999975,6.193852619952017,0.18653971690116258,0.029250443859385127,phosphate,7.21,0.22000000000000003,HA,1,single,phosphate,0.22000000000000003
11.699999999999974,6.197941403698839,0.18633219494827602,0.029407408860722517,phosphate,7.21,0.22000000000000003,HA,1,single,phosphate,0.22000000000000003
11.799999999999974,6.201998264841953,0.18612564397455336,0.029563178256979527,phosphate,7.21,0.22000000000000003,HA,1,single,phosphate,0.22000000000000003
11.899999999999974,6.206024334319107,0.18592008307437974,0.029717793499848873,phosphate,7.21,0.22000000000000003,HA,1,single,phosphate,0.22000000000000003
11.999999999999973,6.210020075664587,0.18571550262904252,0.029871259610738565,phosphate,7.21,0.22000000000000003,HA,1,single,phosphate,0.22000000000000003
12.099999999999973,6.213985901679884,0.18551189133035942,0.03002357935687186,phosphate,7.21,0.22000000000000003,HA,1,single,phosphate,0.22000000000000003
12.199999999999973,6.217922508439416,0.18530925125325665,0.03017477211292432,phosphate,7.21,0.22000000000000003,HA,1,single,phosphate,0.22000000000000003
12.299999999999972,6.221830176847134,0.18510756636577214,0.030324834421838746,phosphate,7.21,0.22000000000000003,HA,1,single,phosphate,0.22000000000000003
12.399999999999972,6.22570977778389,0.18490684805312696,0.030473796897073534,phosphate,7.21,0.22000000000000003,HA,1,single,phosphate,0.22000000000000003
12.499999999999972,6.229560780957282,0.18470704421110473,0.030621610915594646,phosphate,7.21,0.22000000000000003,HA,1,single,phosphate,0.22000000000000003
12.599999999999971,6.233384627060976,0.18450819349713843,0.030768340723788905,phosphate,7.21,0.22000000000000003,HA,1,single,phosphate,0.22000000000000003
12.69999999999997,6.237181423011313,0.1843102740818945,0.03091397509636158,phosphate,7.21,0.22000000000000003,HA,1,single,phosphate,0.22000000000000003
12.79999999999997,6.240951593974333,0.1841132792303916,0.03105852145715124,phosphate,7.21,0.22000000000000003,HA,1,single,phosphate,0.22000000000000003
12.89999999999997,6.244695552227155,0.18391720213011992,0.031201986989554543,phosphate,7.21,0.22000000000000003,HA,1,single,phosphate,0.22000000000000003
12.99999999999997,6.248413696217889,0.1837220358285192,0.031344378562855,phosphate,7.21,0.22000000000000003,HA,1,single,phosphate,0.22000000000000003
13.09999999999997,6.252106409280779,0.18352777315320357,0.03148570263818544,phosphate,7.21,0.22000000000000003,HA,1,single,phosphate,0.22000000000000003
13.199999999999969,6.255774057957006,0.18333440661210176,0.03162596515093264,phosphate,7.21,0.22000000000000003,HA,1,single,phosphate,0.22000000000000003
13.299999999999969,6.259417779094125,0.18314196591711032,0.03176521745879666,phosphate,7.21,0.22000000000000003,HA,1,single,phosphate,0.22000000000000003
13.399999999999968,6.2630366215963,0.18295038184576612,0.03190338954741202,phosphate,7.21,0.22000000000000003,HA,1,single,phosphate,0.22000000000000003
13.499999999999968,6.26663171450707,0.18275968461930503,0.03204053314398055,phosphate,7.21,0.22000000000000003,HA,1,single,phosphate,0.22000000000000003
13.599999999999968,6.2702032906263065,0.18256986223045393,0.03217664809558023,phosphate,7.21,0.22000000000000003,HA,1,single,phosphate,0.22000000000000003
13.699999999999967,6.273751699344994,0.1823809086628496,0.03231174145116154,phosphate,7.21,0.22000000000000003,HA,1,single,phosphate,0.22000000000000003
13.799999999999967,6.277277282322379,0.1821928179491089,0.03244582018814505,phosphate,7.21,0.22000000000000003,HA,1,single,phosphate,0.22000000000000003
13.899999999999967,6.280780373637475,0.18200558416674184,0.032578891209033733,phosphate,7.21,0.22000000000000003,HA,1,single,phosphate,0.22000000000000003
13.999999999999966,6.284261299900132,0.18181920143239394,0.03271096133603624,phosphate,7.21,0.22000000000000003,HA,1,single,phosphate,0.22000000000000003
14.099999999999966,6.287720380309256,0.18163366389374885,0.03284203730291953,phosphate,7.21,0.22000000000000003,HA,1,single,phosphate,0.22000000000000003
14.199999999999966,6.291157926641569,0.18144896571819197,0.03297212574304871,phosphate,7.21,0.22000000000000003,HA,1,single,phosphate,0.22000000000000003
14.299999999999965,6.294574243149286,0.18126510107706606,0.033101233172262816,phosphate,7.21,0.22000000000000003,HA,1,single,phosphate,0.22000000000000003
14.399999999999965,6.2979696263385945,0.18108206412399336,0.03322936596482931,phosphate,7.21,0.22000000000000003,HA,1,single,phosphate,0.22000000000000003
14.499999999999964,6.301344364592896,0.18089984896530403,0.033356530320230435,phosphate,7.21,0.22000000000000003,HA,1,single,phosphate,0.22000000000000003
14.599999999999964,6.304698737595199,0.18071844962007866,0.03348273221793165,phosphate,7.21,0.22000000000000003,HA,1,single,phosphate,0.22000000000000003
14.699999999999964,6.308033015492131,0.18053785996664817,0.0336079773565413,phosphate,7.21,0.22000000000000003,HA,1,single,phosphate,0.22000000000000003
14.799999999999963,6.311348347199751,0.18035811872759988,0.03373232466689966,phosphate,7.21,0.22000000000000003,HA,1,single,phosphate,0.22000000000000003
14.899999999999963,6.3146432077049575,0.18017912966151045,0.033855672329201184,phosphate,7.21,0.22000000000000003,HA,1,single,phosphate,0.22000000000000003
14.999999999999963,6.317918924410552,0.1800009410652879,0.033978090511334894,phosphate,7.21,0.22000000000000003,HA,1,single,phosphate,0.22000000000000003
15.099999999999962,6.321175805195235,0.1798235501306055,0.03409958833768518,phosphate,7.21,0.22000000000000003,HA,1,single,phosphate,0.22000000000000003
15.199999999999962,6.3244139590451205,0.17964694417331328,0.03422016314372039,phosphate,7.21,0.22000000000000003,HA,1,single,phosphate,0.22000000000000003
15.299999999999962,6.327633636240796,0.17947111799370197,0.034339821040807024,phosphate,7.21,0.22000000000000003,HA,1,single,phosphate,0.22000000000000003
15.399999999999961,6.330835082183304,0.1792960664378598,0.03445856808644795,phosphate,7.21,0.22000000000000003,HA,1,single,phosphate,0.22000000000000003
15.499999999999961,6.33401853752139,0.17912178439721496,0.03457641028492885,phosphate,7.21,0.22000000000000003,HA,1,single,phosphate,0.22000000000000003
15.59999999999996,6.337184238273771,0.17894826680803744,0.034693353587900475,phosphate,7.21,0.22000000000000003,HA,1,single,phosphate,0.22000000000000003
15.69999999999996,6.340332415947474,0.17877550865094682,0.034809403894952934,phosphate,7.21,0.22000000000000003,HA,1,single,phosphate,0.22000000000000003
15.79999999999996,6.343463297652448,0.17860350495042787,0.03492456705418305,phosphate,7.21,0.22000000000000003,HA,1,single,phosphate,0.22000000000000003
15.89999999999996,6.346577106212554,0.1784322507743515,0.03503884886275478,phosphate,7.21,0.22000000000000003,HA,1,single,phosphate,0.22000000000000003
15.99999999999996,6.349674060273062,0.1782617412335022,0.03515225506745135,phosphate,7.21,0.22000000000000003,HA,1,single,phosphate,0.22000000000000003
16.09999999999996,6.3527543744048245,0.1780919714811123,0.035264791365221024,phosphate,7.21,0.22000000000000003,HA,1,single,phosphate,0.22000000000000003
16.19999999999996,6.355818259205207,0.17792293671240159,0.035376463403715724,phosphate,7.21,0.22000000000000003,HA,1,single,phosphate,0.22000000000000003
16.29999999999996,6.358865921395918,0.17775463216412302,0.03548727678182236,phosphate,7.21,0.22000000000000003,HA,1,single,phosphate,0.22000000000000003
16.399999999999963,6.361897563917855,0.17758705311411443,0.035597237050187365,phosphate,7.21,0.22000000000000003,HA,1,single,phosphate,0.22000000000000003
